#date PM 2.5 O3 Temperatura Humedad rel. Dirección viento Velocidad viento
22,01,2020 09,00,22,4,9.2,65,78,0.9
22,01,2020 10,00,20,13,11.8,57,74,1.2
22,01,2020 11,00,23,27,14.3,48,66,2
22,01,2020 12,00,23,45,16.4,39,82,2.1
22,01,2020 13,00,19,53,17.9,34,85,1.8
22,01,2020 14,00,8,62,19,32,47,2.2
22,01,2020 15,00,10,71,19.9,30,85,1.7
22,01,2020 16,00,11,78,20.8,30,286,2.6
22,01,2020 17,00,18,46,19.2,37,253,5.4
22,01,2020 18,00,14,39,18.6,39,255,4.6
22,01,2020 19,00,9,34,17.1,40,257,4.3
22,01,2020 20,00,12,26,16.4,41,186,2.2
22,01,2020 21,00,12,18,15.3,47,155,1.3
22,01,2020 22,00,8,8,13.8,57,148,1.3
22,01,2020 23,00,19,7,12.8,63,269,0.8
22,01,2020 24,00,23,1,11.9,67,229,1.7
23,01,2020 01,00,26,2,11.5,63,237,1.6
