#CE_2020,,,,,
#Local Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature
21,01,20,17,00,0.023,NaN,14.75,11.77,78
21,01,20,18,00,0.029,NaN,9.66,11.59,79
21,01,20,19,00,0.019,NaN,12.62,11.43,82
21,01,20,20,00,0.028,NaN,10.19,11.71,81
21,01,20,21,00,0.034,NaN,NaN,11.84,81
21,01,20,22,00,0.036,NaN,NaN,11.96,82
21,01,20,23,00,0.036,NaN,NaN,12.04,82
22,01,20,0,00,0.034,NaN,NaN,12.04,82
22,01,20,1,00,0.03,NaN,NaN,12.21,81
22,01,20,2,00,0.025,NaN,NaN,12.25,81
22,01,20,3,00,0.016,NaN,NaN,12.17,83
22,01,20,4,00,0.02,NaN,NaN,12.14,84
22,01,20,5,00,0.017,NaN,NaN,12.24,84
22,01,20,6,00,0.012,NaN,NaN,12.47,82
22,01,20,7,00,0.007,NaN,NaN,12.72,80
22,01,20,8,00,0.006,NaN,31.48,13.08,75
22,01,20,9,00,0.005,NaN,30.84,13.06,77
22,01,20,10,00,0.008,NaN,30.93,13.66,73
22,01,20,11,00,0.015,NaN,30.19,14.39,67
22,01,20,12,00,0.017,NaN,31.29,15.83,62
22,01,20,13,00,0.017,NaN,37.91,16.75,59
22,01,20,14,00,0.012,NaN,NaN,17.1,60
22,01,20,15,00,0.009,NaN,49.59,16.03,66
22,01,20,16,00,0.008,NaN,49.25,15.49,69
22,01,20,17,00,0.006,NaN,54.27,15.61,69
22,01,20,18,00,0.006,NaN,55.57,15.81,68
22,01,20,19,00,0.006,NaN,58.42,15.56,69
22,01,20,20,00,NaN,NaN,62.56,15.02,73
22,01,20,21,00,NaN,NaN,65.32,14.26,77
22,01,20,22,00,NaN,NaN,66.66,13.65,79
22,01,20,23,00,0.005,NaN,69.95,13.34,82
23,01,20,0,00,0.005,NaN,76.83,13.07,83
23,01,20,1,00,0.006,NaN,70.56,12.73,83
23,01,20,2,00,0.008,NaN,72.78,13.12,80
23,01,20,3,00,0.005,NaN,49.5,13.32,75
23,01,20,4,00,0.005,NaN,40.51,12.82,75
23,01,20,5,00,0.005,NaN,33.22,12.12,78
23,01,20,6,00,NaN,NaN,60.17,11.9,81
23,01,20,7,00,NaN,NaN,60.26,11.77,82
23,01,20,8,00,0.006,NaN,44.95,12.3,78
23,01,20,9,00,0.007,NaN,41.59,15.09,65
23,01,20,10,00,0.008,NaN,64.98,16.58,61
23,01,20,11,00,0.013,NaN,73.13,19.27,51
23,01,20,12,00,0.024,NaN,49.44,19.87,48
23,01,20,13,00,0.038,NaN,18.97,21.66,39
23,01,20,14,00,0.046,NaN,13.22,22.49,34
23,01,20,15,00,0.046,NaN,9.81,23.09,32
23,01,20,16,00,0.046,NaN,11,23.66,31
23,01,20,17,00,0.049,NaN,12.61,23.6,32
23,01,20,18,00,0.048,NaN,14.86,22.7,34
23,01,20,19,00,0.031,NaN,16.78,21.48,38
23,01,20,20,00,0.029,NaN,14.31,20.45,39
23,01,20,21,00,0.033,NaN,10.34,19.69,36
23,01,20,22,00,0.033,NaN,10.01,18.8,38
23,01,20,23,00,0.04,NaN,8.61,18.3,39
24,01,20,0,00,0.039,NaN,8.7,17.82,42
24,01,20,1,00,0.041,NaN,8.27,17.46,43
24,01,20,2,00,0.034,NaN,8.63,16.53,47
24,01,20,3,00,0.027,NaN,NaN,15.25,53
24,01,20,4,00,0.03,NaN,18,14.48,61
24,01,20,5,00,0.042,NaN,16.58,14.28,73
24,01,20,6,00,0.032,NaN,NaN,13.36,78
24,01,20,7,00,0.013,NaN,NaN,12.79,80
24,01,20,8,00,0.007,NaN,21.14,13.32,66
24,01,20,9,00,0.011,NaN,25.29,14.56,62
24,01,20,10,00,0.026,NaN,22.32,14.99,70
24,01,20,11,00,0.041,NaN,15.8,16.69,54
24,01,20,12,00,0.046,NaN,14.04,17.94,47
24,01,20,13,00,0.047,NaN,18.34,18.06,52
24,01,20,14,00,0.048,NaN,NaN,18.5,50
24,01,20,15,00,0.048,NaN,NaN,18.8,47
24,01,20,16,00,0.05,NaN,13.1,19.19,45
24,01,20,17,00,0.047,NaN,13.42,18.77,48
24,01,20,18,00,0.043,NaN,14.02,18.03,52
24,01,20,19,00,0.038,NaN,13.36,17.14,57
24,01,20,20,00,0.037,NaN,13.49,16.64,61
24,01,20,21,00,0.039,NaN,13.32,16.06,65
24,01,20,22,00,0.038,NaN,12.69,15.36,72
24,01,20,23,00,0.038,NaN,12.21,15.63,71
25,01,20,0,00,0.038,NaN,NaN,15.62,71
25,01,20,1,00,0.037,NaN,12.9,15.3,75
25,01,20,2,00,0.034,NaN,NaN,15.57,74
25,01,20,3,00,0.025,NaN,NaN,15.19,78
25,01,20,4,00,0.033,NaN,13.19,14.84,80
25,01,20,5,00,0.028,NaN,NaN,14.37,82
25,01,20,6,00,0.015,NaN,NaN,13.7,85
25,01,20,7,00,0.018,NaN,24.35,13.65,86
25,01,20,8,00,0.01,NaN,NaN,13.85,86
25,01,20,9,00,0.005,NaN,NaN,14.26,85
25,01,20,10,00,0.006,NaN,31.54,14.59,83
25,01,20,11,00,0.006,NaN,37.67,15.02,82
25,01,20,12,00,0.008,NaN,42.87,15.85,78
25,01,20,13,00,0.015,NaN,NaN,16.69,71
25,01,20,14,00,0.018,NaN,NaN,17.46,68
25,01,20,15,00,0.016,NaN,NaN,17.72,68
25,01,20,16,00,0.01,NaN,NaN,17.82,67
25,01,20,17,00,0.008,NaN,NaN,17.58,70
25,01,20,18,00,0.007,NaN,NaN,17.47,71
25,01,20,19,00,0.005,NaN,NaN,16.97,74
25,01,20,20,00,0.005,NaN,NaN,16.85,75
25,01,20,21,00,0.005,NaN,NaN,16.45,77
25,01,20,22,00,0.003,NaN,NaN,16.36,78
25,01,20,23,00,0.005,NaN,NaN,16.46,77
26,01,20,0,00,0.006,NaN,NaN,16.61,75
26,01,20,1,00,0.006,NaN,NaN,16.55,76
26,01,20,2,00,0.006,NaN,NaN,16.42,77
26,01,20,3,00,0.007,NaN,NaN,16.65,74
26,01,20,4,00,0.007,NaN,NaN,16.8,71
26,01,20,5,00,0.006,NaN,NaN,16.95,66
26,01,20,6,00,0.006,NaN,NaN,16.49,68
26,01,20,7,00,0.008,NaN,NaN,17.35,62
26,01,20,8,00,0.006,NaN,NaN,17.16,63
26,01,20,9,00,0.008,NaN,NaN,17.54,61
26,01,20,10,00,0.012,NaN,NaN,20.89,48
26,01,20,11,00,0.022,NaN,NaN,22.89,39
26,01,20,12,00,0.032,NaN,NaN,24.8,35
26,01,20,13,00,0.043,NaN,NaN,26.17,29
26,01,20,14,00,0.052,NaN,NaN,26.72,25
26,01,20,15,00,0.056,NaN,NaN,27.03,24
26,01,20,16,00,0.052,NaN,NaN,27.61,21
26,01,20,17,00,0.047,NaN,NaN,28.06,18
26,01,20,18,00,0.044,NaN,NaN,26.7,22
26,01,20,19,00,0.026,NaN,NaN,23.56,29
26,01,20,20,00,0.038,NaN,11.56,22.98,35
26,01,20,21,00,0.038,NaN,12.15,22.24,38
26,01,20,22,00,0.031,NaN,13.32,21.48,39
26,01,20,23,00,0.037,NaN,9.16,21.08,41
27,01,20,0,00,0.018,NaN,NaN,18.84,47
27,01,20,1,00,0.011,NaN,NaN,17.94,47
27,01,20,2,00,0.021,NaN,14.99,17.68,47
27,01,20,3,00,0.022,NaN,18.2,17.1,49
27,01,20,4,00,0.023,NaN,15.55,16.88,48
27,01,20,5,00,0.025,NaN,13.34,16.72,48
27,01,20,6,00,0.025,NaN,13.75,16.29,48
27,01,20,7,00,0.01,NaN,17.49,15.13,52
27,01,20,8,00,0.007,NaN,17.13,15.23,51
27,01,20,9,00,0.009,NaN,20.15,18.28,42
27,01,20,10,00,0.015,NaN,21.11,20.71,36
27,01,20,11,00,0.022,NaN,33.52,22.65,34
27,01,20,12,00,0.02,NaN,NaN,23.52,33
27,01,20,13,00,0.039,NaN,41.18,24.34,32
27,01,20,14,00,0.055,NaN,42.53,24.88,32
27,01,20,15,00,0.068,NaN,28.22,25.74,31
27,01,20,16,00,0.08,NaN,19.58,26.32,31
27,01,20,17,00,0.073,NaN,16.31,27.13,28
27,01,20,18,00,0.057,NaN,11.06,26.2,30
27,01,20,19,00,0.036,NaN,13.95,24.73,36
27,01,20,20,00,0.028,NaN,15.65,23.99,40
27,01,20,21,00,0.033,NaN,13.26,23.24,43
27,01,20,22,00,0.034,NaN,14,22.49,47
27,01,20,23,00,0.017,NaN,19.52,21.17,52
28,01,20,0,00,0.01,NaN,21.03,19.63,60
28,01,20,1,00,0.018,NaN,20.85,17.99,72
28,01,20,2,00,0.014,NaN,22.08,16.69,81
28,01,20,3,00,0.009,NaN,26.27,16.28,83
28,01,20,4,00,0.005,NaN,39.64,15.91,85
28,01,20,5,00,0.008,NaN,35.08,15.42,86
28,01,20,6,00,0.006,NaN,36.71,15.12,86
28,01,20,7,00,0.005,NaN,42.4,14.95,86
28,01,20,8,00,0.004,NaN,45.21,14.96,87
28,01,20,9,00,0.006,NaN,42.78,17.36,76
28,01,20,10,00,0.016,NaN,35.17,20.48,52
28,01,20,11,00,0.042,NaN,16.52,24.44,30
28,01,20,12,00,0.043,NaN,14.29,25.26,28
28,01,20,13,00,0.047,NaN,12.8,25.63,26
28,01,20,14,00,0.051,NaN,10.6,27.24,19
28,01,20,15,00,0.048,NaN,7.94,27.35,12
28,01,20,16,00,0.046,NaN,6.23,27.16,12
28,01,20,17,00,0.03,NaN,6.97,24.86,15
28,01,20,19,00,0.02,NaN,12.79,23.1,28
28,01,20,20,00,0.015,NaN,16.16,21.75,30
28,01,20,21,00,0.035,NaN,11.3,20.9,25
28,01,20,22,00,0.039,NaN,13.86,18.87,25
28,01,20,23,00,0.03,NaN,7.34,17.28,28
29,01,20,0,00,0.033,NaN,7.98,15.82,31
29,01,20,1,00,0.028,NaN,12.14,14.93,33
29,01,20,2,00,0.022,NaN,12.69,14.32,34
29,01,20,3,00,0.032,NaN,9.39,13.81,35
29,01,20,4,00,0.033,NaN,8.32,13.42,35
29,01,20,5,00,0.028,NaN,10.47,13.47,34
29,01,20,6,00,0.023,NaN,14.47,12.92,34
29,01,20,7,00,0.02,NaN,20.09,12.26,35
29,01,20,8,00,0.022,NaN,22.34,14.07,30
29,01,20,9,00,0.027,NaN,20.82,15.78,28
29,01,20,10,00,0.037,NaN,18.44,16.46,26
29,01,20,11,00,0.036,NaN,19.84,17.01,25
29,01,20,12,00,0.04,NaN,18.53,18.09,25
29,01,20,13,00,0.051,NaN,16.87,18.95,25
29,01,20,14,00,0.054,NaN,12.48,20.11,26
29,01,20,15,00,0.053,NaN,13,20.48,24
29,01,20,16,00,0.052,NaN,14.7,20.35,23
29,01,20,17,00,0.042,NaN,12.72,19.36,24
29,01,20,18,00,0.035,NaN,11.56,18.27,25
29,01,20,19,00,0.033,NaN,11.87,17.62,26
29,01,20,20,00,0.035,NaN,11.47,17,27
29,01,20,21,00,0.037,NaN,11.31,16.56,27
29,01,20,22,00,0.033,NaN,13.01,16.17,29
29,01,20,23,00,0.032,NaN,10.72,15.8,30
30,01,20,0,00,0.024,NaN,11.39,14.96,29
30,01,20,1,00,0.011,NaN,17.83,13.92,32
30,01,20,2,00,0.018,NaN,17.1,12.65,36
30,01,20,3,00,0.021,NaN,17.36,11.41,43
30,01,20,4,00,0.018,NaN,19.48,10.74,50
30,01,20,5,00,0.014,NaN,16.17,10.42,55
30,01,20,6,00,0.008,NaN,19.24,10.31,60
30,01,20,7,00,0.012,NaN,15.93,10.29,63
30,01,20,8,00,0.025,NaN,20.22,10.96,70
30,01,20,9,00,0.033,NaN,24.91,12.47,65
30,01,20,10,00,0.041,NaN,33.27,13.25,62
30,01,20,11,00,0.041,NaN,44.52,13.02,65
30,01,20,12,00,0.041,NaN,43.49,13.07,65
30,01,20,13,00,0.046,NaN,35.51,14.14,58
30,01,20,14,00,0.041,NaN,38.24,14.25,59
30,01,20,15,00,0.033,NaN,37.78,14.17,62
30,01,20,16,00,0.02,NaN,40.38,13.43,66
30,01,20,17,00,0.011,NaN,35.39,13.25,67
30,01,20,18,00,0.007,NaN,31.62,12.71,68
30,01,20,19,00,0.004,NaN,29.81,12.23,70
30,01,20,20,00,0.009,NaN,24.21,11.64,71
30,01,20,21,00,0.012,NaN,23.51,11.19,73
30,01,20,22,00,0.005,NaN,26.12,10.63,77
30,01,20,23,00,0.004,NaN,25.33,10.33,78
31,01,20,0,00,0.005,NaN,28.17,10.6,77
31,01,20,1,00,0.008,NaN,24.27,9.69,79
31,01,20,2,00,0.005,NaN,25.25,9.17,81
31,01,20,3,00,0.005,NaN,23.91,8.9,82
31,01,20,4,00,0.004,NaN,27.04,9.13,81
31,01,20,5,00,0.004,NaN,30.38,8.61,82
31,01,20,6,00,0.005,NaN,31.56,8.38,84
31,01,20,7,00,0.004,NaN,32.55,8.34,84
31,01,20,8,00,0.005,NaN,NaN,8.61,84
31,01,20,9,00,0.006,NaN,NaN,9.22,82
31,01,20,10,00,0.006,NaN,NaN,10.36,77
31,01,20,11,00,0.01,NaN,NaN,11.62,72
31,01,20,12,00,0.015,NaN,NaN,13.5,65
31,01,20,13,00,0.031,NaN,70.35,14.71,60
31,01,20,14,00,0.046,NaN,57.67,15.62,57
31,01,20,15,00,0.051,NaN,48.05,16.24,54
31,01,20,16,00,0.046,NaN,46.04,16.18,55
31,01,20,17,00,0.039,NaN,47.33,15.1,59
31,01,20,18,00,0.035,NaN,51.06,14.09,64
31,01,20,19,00,0.038,NaN,47.98,13.76,64
31,01,20,20,00,0.011,NaN,32.54,12.69,69
31,01,20,21,00,0.015,NaN,27.47,11.78,71
31,01,20,22,00,0.018,NaN,24.5,11.65,71
31,01,20,23,00,NaN,NaN,NaN,NaN,NaN
01,02,20,0,00,0.026,NaN,20.27,11.09,66
01,02,20,1,00,0.021,NaN,22.99,11.16,65
01,02,20,2,00,0.017,NaN,23.85,11.12,66
01,02,20,3,00,0.016,NaN,27.08,11.03,68
01,02,20,4,00,0.006,NaN,23.03,10.28,67
01,02,20,5,00,0.008,NaN,25.61,10.01,70
01,02,20,6,00,0.006,NaN,28.57,10,71
01,02,20,7,00,0.005,NaN,31.96,10.15,73
01,02,20,8,00,0.008,NaN,36.51,11.23,69
01,02,20,9,00,0.015,NaN,44.78,13.36,59
01,02,20,10,00,0.014,NaN,57.29,14.16,56
01,02,20,11,00,0.021,NaN,42.32,15.17,48
01,02,20,12,00,0.029,NaN,53.06,16.72,43
01,02,20,13,00,0.035,NaN,52.08,17.2,41
01,02,20,14,00,0.041,NaN,46.14,18.4,37
01,02,20,15,00,0.046,NaN,41.03,18.87,35
01,02,20,16,00,0.048,NaN,33.08,18.92,33
01,02,20,17,00,0.047,NaN,27.15,18.84,31
01,02,20,18,00,0.027,NaN,29.16,17.93,34
01,02,20,19,00,0.015,NaN,40.94,16.88,43
01,02,20,20,00,0.022,NaN,27.5,16.18,38
01,02,20,21,00,0.01,NaN,28.65,15.34,44
01,02,20,22,00,0.01,NaN,37.18,14.45,46
01,02,20,23,00,0.009,NaN,34.99,13.56,49
02,02,20,0,00,0.005,NaN,41.66,12.7,54
02,02,20,1,00,0.007,NaN,45.66,12.34,55
02,02,20,2,00,0.007,NaN,46.25,11.82,55
02,02,20,3,00,0.007,NaN,55.29,10.9,59
02,02,20,4,00,NaN,NaN,50.48,10.95,59
02,02,20,5,00,0.008,NaN,45.66,10.81,58
02,02,20,6,00,0.008,NaN,41.86,11.06,55
02,02,20,7,00,0.009,NaN,38.75,11.23,54
02,02,20,8,00,0.016,NaN,35,14.47,43
02,02,20,9,00,0.023,NaN,36.25,17.32,35
02,02,20,10,00,0.037,NaN,50.77,19.24,33
02,02,20,11,00,0.045,NaN,84.23,20.5,30
02,02,20,12,00,0.059,NaN,52.97,20.88,29
02,02,20,13,00,0.069,NaN,43.44,21.42,29
02,02,20,14,00,0.068,NaN,39.42,21.26,31
02,02,20,15,00,0.066,NaN,40.45,20.78,34
02,02,20,16,00,0.058,NaN,NaN,20.32,36
02,02,20,17,00,0.059,NaN,32.25,19.98,37
02,02,20,18,00,0.055,NaN,31.41,19.2,39
02,02,20,19,00,0.051,NaN,NaN,18.61,41
02,02,20,20,00,0.042,NaN,NaN,18.3,42
02,02,20,21,00,0.038,NaN,NaN,17.67,45
02,02,20,22,00,0.019,NaN,NaN,16.71,49
02,02,20,23,00,0.01,NaN,NaN,16.75,49
03,02,20,0,00,0.005,NaN,NaN,16.27,54
03,02,20,1,00,0.004,NaN,NaN,15.41,61
03,02,20,2,00,0.005,NaN,NaN,14.69,65
03,02,20,3,00,0.005,NaN,NaN,14.62,61
03,02,20,4,00,0.005,NaN,NaN,14.22,64
03,02,20,5,00,NaN,NaN,NaN,13.91,66
03,02,20,6,00,NaN,NaN,NaN,14.2,62
03,02,20,7,00,0.006,NaN,NaN,13.94,61
03,02,20,8,00,0.009,NaN,NaN,15.38,55
03,02,20,9,00,0.018,NaN,NaN,19.35,42
03,02,20,10,00,0.023,NaN,NaN,20.72,38
03,02,20,11,00,0.019,NaN,NaN,22,37
03,02,20,12,00,0.023,NaN,NaN,22.71,37
03,02,20,13,00,0.053,NaN,NaN,24.43,36
03,02,20,14,00,0.057,NaN,NaN,24.94,34
03,02,20,15,00,0.053,NaN,NaN,24.39,34
03,02,20,16,00,0.046,NaN,NaN,23.66,36
03,02,20,17,00,0.043,NaN,NaN,23.04,37
03,02,20,18,00,0.028,NaN,NaN,21.46,44
03,02,20,19,00,0.006,NaN,NaN,20.2,51
03,02,20,20,00,0.005,NaN,NaN,19.16,56
03,02,20,21,00,0.005,NaN,NaN,18.66,58
03,02,20,22,00,0.004,NaN,NaN,18.92,56
03,02,20,23,00,0.005,NaN,NaN,18.82,57
04,02,20,0,00,0.005,NaN,NaN,18.08,57
04,02,20,1,00,0.004,NaN,NaN,18.22,55
04,02,20,2,00,0.004,NaN,NaN,16.89,59
04,02,20,3,00,0.005,NaN,NaN,16.57,54
04,02,20,4,00,0.008,NaN,NaN,16.77,48
04,02,20,5,00,0.011,NaN,NaN,17.39,43
04,02,20,6,00,0.012,NaN,NaN,17.78,40
04,02,20,7,00,0.013,NaN,NaN,17.62,39
04,02,20,8,00,0.012,NaN,NaN,18.32,37
04,02,20,9,00,0.008,NaN,NaN,20.06,33
04,02,20,10,00,0.009,NaN,NaN,22.98,29
04,02,20,11,00,0.024,NaN,NaN,26.18,22
04,02,20,12,00,0.03,NaN,NaN,27.01,20
04,02,20,13,00,0.039,NaN,NaN,27.34,19
04,02,20,14,00,0.052,NaN,NaN,28.53,18
04,02,20,15,00,0.061,NaN,NaN,28.79,17
04,02,20,16,00,0.055,NaN,NaN,28.59,18
04,02,20,17,00,0.034,NaN,NaN,27.51,20
04,02,20,18,00,0.009,NaN,14.12,25.84,23
04,02,20,19,00,0.021,NaN,15.06,24.85,25
04,02,20,20,00,0.027,NaN,17.49,23.92,26
04,02,20,21,00,0.012,NaN,22.56,22.71,29
04,02,20,22,00,0.006,NaN,31.55,21.57,32
04,02,20,23,00,0.009,NaN,34.71,20.69,34
05,02,20,0,00,0.007,NaN,26.99,19.77,36
05,02,20,1,00,0.006,NaN,19.45,19.19,38
05,02,20,2,00,0.009,NaN,22.77,19.08,38
05,02,20,3,00,0.009,NaN,33.75,18.55,40
05,02,20,4,00,0.008,NaN,29.74,18.58,41
05,02,20,5,00,0.006,NaN,28.76,18.45,45
05,02,20,6,00,0.005,NaN,22.62,16.1,48
05,02,20,7,00,0.006,NaN,15.87,14.28,53
05,02,20,8,00,0.01,NaN,16.89,12.81,58
05,02,20,9,00,0.012,NaN,19.26,12.08,61
05,02,20,10,00,0.014,NaN,24.54,12.5,60
05,02,20,11,00,0.015,NaN,23.33,13,57
05,02,20,12,00,0.016,NaN,23.41,12.81,57
05,02,20,13,00,0.02,NaN,21.79,14.19,52
05,02,20,14,00,0.019,NaN,24.23,14.71,51
05,02,20,15,00,0.021,NaN,25.3,15.13,52
05,02,20,16,00,0.025,NaN,24.46,15.63,52
05,02,20,17,00,0.018,NaN,18.83,14.73,52
05,02,20,18,00,0.015,NaN,16.44,13.16,55
05,02,20,19,00,0.013,NaN,14.85,11.77,54
05,02,20,20,00,0.021,NaN,13.17,9.59,50
05,02,20,21,00,0.02,NaN,10.77,8.69,50
05,02,20,22,00,0.015,NaN,10.76,8.56,50
05,02,20,23,00,0.017,NaN,11.38,8.58,50
06,02,20,0,00,0.02,NaN,11.82,7.05,51
06,02,20,1,00,0.025,NaN,11,6.12,52
06,02,20,2,00,0.018,NaN,13.17,5.82,52
06,02,20,3,00,0.012,NaN,14.37,5.31,54
06,02,20,4,00,0.008,NaN,18.25,4.64,57
06,02,20,5,00,0.007,NaN,18.43,4.54,57
06,02,20,6,00,0.005,NaN,20.62,4.37,59
06,02,20,7,00,0.006,NaN,20.85,4.78,58
06,02,20,8,00,0.009,NaN,20.22,8.48,48
06,02,20,9,00,0.013,NaN,25.24,10.36,43
06,02,20,10,00,0.015,NaN,43.94,11.1,42
06,02,20,11,00,0.023,NaN,30.68,12.84,37
06,02,20,12,00,0.045,NaN,24.54,18.29,19
06,02,20,13,00,0.054,NaN,17.52,20.78,11
06,02,20,14,00,0.055,NaN,21.33,21.75,8
06,02,20,15,00,0.054,NaN,8.8,22.52,7
06,02,20,16,00,0.05,NaN,9.83,22.55,7
06,02,20,17,00,0.043,NaN,8.32,21.99,9
06,02,20,18,00,0.04,NaN,13.1,19.02,21
06,02,20,19,00,0.032,NaN,16.76,17.21,27
06,02,20,20,00,0.008,NaN,25.08,14.92,32
06,02,20,21,00,0.012,NaN,21.3,14.16,33
06,02,20,22,00,0.012,NaN,21.76,13.25,34
06,02,20,23,00,0.007,NaN,25.59,11.79,38
07,02,20,0,00,0.004,NaN,23.23,11.13,39
07,02,20,1,00,0.005,NaN,23.24,10.37,41
07,02,20,2,00,0.005,NaN,24.36,9.89,44
07,02,20,3,00,0.005,NaN,23.78,9.45,47
07,02,20,4,00,0.007,NaN,34.35,9.24,47
07,02,20,5,00,0.012,NaN,42.52,9.46,44
07,02,20,6,00,0.011,NaN,41.7,9.14,44
07,02,20,7,00,0.014,NaN,48.86,9.69,41
07,02,20,8,00,0.009,NaN,40.11,13.17,31
07,02,20,9,00,0.014,NaN,42.96,16.65,24
07,02,20,10,00,0.022,NaN,47.98,18.81,22
07,02,20,11,00,0.034,NaN,73.83,20.64,20
07,02,20,12,00,0.032,NaN,89.8,22.1,18
07,02,20,13,00,0.043,NaN,69.31,23.16,15
07,02,20,14,00,0.061,NaN,54.8,23.83,16
07,02,20,15,00,0.066,NaN,26.6,25.13,17
07,02,20,16,00,0.066,NaN,18.02,25.79,17
07,02,20,17,00,0.054,NaN,14.98,25.11,19
07,02,20,18,00,0.044,NaN,13.23,22.92,24
07,02,20,19,00,0.037,NaN,11.47,21.66,29
07,02,20,20,00,0.041,NaN,11.08,21.08,34
07,02,20,21,00,0.041,NaN,11.43,20.23,37
07,02,20,22,00,0.027,NaN,13.42,18.45,40
07,02,20,23,00,0.008,NaN,27.92,16.7,41
08,02,20,0,00,0.007,NaN,34.34,15.83,40
08,02,20,1,00,0.009,NaN,32.01,15.37,39
08,02,20,2,00,0.007,NaN,36.16,14.24,48
08,02,20,3,00,0.006,NaN,38.81,13.48,58
08,02,20,4,00,0.004,NaN,47.64,12.51,64
08,02,20,5,00,0.005,NaN,33.93,12.34,67
08,02,20,6,00,0.006,NaN,27.64,12.42,57
08,02,20,7,00,0.007,NaN,21.75,12.77,46
08,02,20,8,00,0.011,NaN,22.8,17.57,32
08,02,20,9,00,0.015,NaN,45.51,18.77,39
08,02,20,10,00,0.021,NaN,49.64,18.8,47
08,02,20,11,00,0.029,NaN,68.1,20.71,38
08,02,20,12,00,0.033,NaN,51.06,21.51,40
08,02,20,13,00,0.055,NaN,52.1,22.57,38
08,02,20,14,00,0.072,NaN,26.71,24.33,31
08,02,20,15,00,0.061,NaN,16.16,25.84,30
08,02,20,16,00,0.055,NaN,13.13,26.06,30
08,02,20,17,00,0.052,NaN,12.49,25.6,34
08,02,20,18,00,0.045,NaN,13.87,24.25,38
08,02,20,19,00,0.034,NaN,15.07,22.69,53
08,02,20,20,00,0.029,NaN,12.42,20.75,69
08,02,20,21,00,0.025,NaN,14.48,20.09,71
08,02,20,22,00,0.025,NaN,14.77,19.65,73
08,02,20,23,00,0.03,NaN,12.42,19.13,77
09,02,20,0,00,0.03,NaN,11.74,18.62,80
09,02,20,1,00,0.029,NaN,10.74,18.25,82
09,02,20,2,00,0.029,NaN,12.77,17.97,84
09,02,20,3,00,0.028,NaN,NaN,17.79,86
09,02,20,4,00,0.028,NaN,15.02,17.77,86
09,02,20,5,00,0.016,NaN,NaN,17.75,85
09,02,20,6,00,0.008,NaN,NaN,17.77,75
09,02,20,7,00,0.01,NaN,24.24,17.17,67
09,02,20,8,00,0.014,NaN,22.76,17.57,64
09,02,20,9,00,0.016,NaN,25.12,18.57,63
09,02,20,10,00,0.026,NaN,26.85,20,66
09,02,20,11,00,0.045,NaN,24.67,22.41,55
09,02,20,12,00,0.047,NaN,37.27,24.22,52
09,02,20,13,00,0.061,NaN,42.5,25.39,46
09,02,20,14,00,0.052,NaN,36.37,26.77,40
09,02,20,15,00,0.072,NaN,33.15,27.45,35
09,02,20,16,00,0.065,NaN,29.33,28.16,34
09,02,20,17,00,0.065,NaN,26.86,27.72,33
09,02,20,18,00,0.057,NaN,41.69,26.19,40
09,02,20,19,00,0.034,NaN,60.97,24.24,47
09,02,20,20,00,0.015,NaN,61.17,23.31,46
09,02,20,21,00,0.004,NaN,72.1,23.03,49
09,02,20,22,00,0.005,NaN,48.83,22.36,47
09,02,20,23,00,0.007,NaN,55.46,21.88,55
10,02,20,0,00,0.008,NaN,34.32,20.71,68
10,02,20,1,00,0.013,NaN,43.1,20.34,68
10,02,20,2,00,0.018,NaN,43.39,19.78,68
10,02,20,3,00,0.009,NaN,43,18.81,73
10,02,20,4,00,0.008,NaN,40.67,18.21,76
10,02,20,5,00,0.006,NaN,39.47,17.68,79
10,02,20,6,00,0.003,NaN,43.89,17.3,83
10,02,20,7,00,0.004,NaN,43.11,17.05,84
10,02,20,8,00,0.009,NaN,39.69,18.42,77
10,02,20,9,00,0.016,NaN,47.17,19.99,76
10,02,20,10,00,0.026,NaN,60.42,22.75,64
10,02,20,11,00,0.03,NaN,61.97,25.05,51
10,02,20,12,00,0.055,NaN,53.53,26.46,45
10,02,20,13,00,0.077,NaN,47.68,28.18,39
10,02,20,14,00,0.097,NaN,39.02,30.12,32
10,02,20,15,00,0.095,NaN,23.34,31.58,24
10,02,20,16,00,0.079,NaN,20.29,31.25,25
10,02,20,17,00,0.067,NaN,21.18,30.02,28
10,02,20,18,00,0.066,NaN,22.69,28.36,32
10,02,20,19,00,0.059,NaN,23.01,27.48,34
10,02,20,20,00,0.043,NaN,27.89,26.59,36
10,02,20,21,00,0.022,NaN,36.72,25.25,40
10,02,20,22,00,0.005,NaN,42.47,25.09,44
10,02,20,23,00,0.004,NaN,39.51,24.38,49
11,02,20,0,00,0.009,NaN,29.99,23.2,58
11,02,20,1,00,0.01,NaN,29.09,22,65
11,02,20,2,00,0.015,NaN,26.31,20.85,62
11,02,20,3,00,0.013,NaN,24.24,20.18,63
11,02,20,4,00,0.006,NaN,24.81,19.74,65
11,02,20,5,00,0.006,NaN,24.7,19.1,67
11,02,20,6,00,0.004,NaN,25.42,18.38,70
11,02,20,7,00,0.004,NaN,29.45,17.92,72
11,02,20,8,00,0.006,NaN,29,17.82,73
11,02,20,9,00,0.008,NaN,30.6,17.89,73
11,02,20,10,00,0.008,NaN,36.87,18.06,73
11,02,20,11,00,0.011,NaN,36.5,18.55,71
