# Local Datetime (mm,dd,yyyy HH,mm),UTC Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature (ºC),Relative humidity (%),Barometric pressure (mBar),Wind speed (m,s),Wind direction (degree)
23,5,20,14,0,23,5,20,20,0,0.035,NaN,NaN,32.22,49,NaN,NaN,NaN,NaN
23,5,20,15,0,23,5,20,21,0,0.037,NaN,NaN,33.47,43,NaN,NaN,NaN,NaN
23,5,20,16,0,23,5,20,22,0,0.037,NaN,NaN,33.86,41,NaN,NaN,NaN,NaN
23,5,20,17,0,23,5,20,23,0,0.036,NaN,NaN,32.82,44,NaN,NaN,NaN,NaN
23,5,20,18,0,24,5,20,0,0,0.035,NaN,NaN,32.4,43,NaN,NaN,NaN,NaN
23,5,20,19,0,24,5,20,1,0,0.032,NaN,NaN,31.97,46,NaN,NaN,NaN,NaN
23,5,20,20,0,24,5,20,2,0,0.031,NaN,NaN,30.9,51,NaN,NaN,NaN,NaN
23,5,20,21,0,24,5,20,3,0,0.033,NaN,NaN,28.49,57,NaN,NaN,NaN,NaN
23,5,20,22,0,24,5,20,4,0,0.032,NaN,NaN,26.63,55,NaN,NaN,NaN,NaN
23,5,20,23,0,24,5,20,5,0,0.03,NaN,NaN,25.85,61,NaN,NaN,NaN,NaN
24,5,20,0,0,24,5,20,6,0,0.027,NaN,NaN,25.58,66,NaN,NaN,NaN,NaN
24,5,20,1,0,24,5,20,7,0,0.024,NaN,NaN,25.79,73,NaN,NaN,NaN,NaN
24,5,20,2,0,24,5,20,8,0,0.024,NaN,NaN,25.65,74,NaN,NaN,NaN,NaN
24,5,20,3,0,24,5,20,9,0,0.023,NaN,NaN,25.49,75,NaN,NaN,NaN,NaN
24,5,20,4,0,24,5,20,10,0,0.024,NaN,NaN,25.22,75,NaN,NaN,NaN,NaN
24,5,20,5,0,24,5,20,11,0,0.025,NaN,NaN,24.93,77,NaN,NaN,NaN,NaN
24,5,20,6,0,24,5,20,12,0,0.022,NaN,NaN,23.92,84,NaN,NaN,NaN,NaN
24,5,20,7,0,24,5,20,13,0,0.021,NaN,NaN,23.74,84,NaN,NaN,NaN,NaN
24,5,20,8,0,24,5,20,14,0,0.024,NaN,NaN,25.07,77,NaN,NaN,NaN,NaN
24,5,20,9,0,24,5,20,15,0,0.026,NaN,NaN,25.46,75,NaN,NaN,NaN,NaN
24,5,20,10,0,24,5,20,16,0,0.028,NaN,NaN,27.3,69,NaN,NaN,NaN,NaN
24,5,20,11,0,24,5,20,17,0,0.032,NaN,NaN,28.62,63,NaN,NaN,NaN,NaN
24,5,20,12,0,24,5,20,18,0,0.033,NaN,NaN,30.08,56,NaN,NaN,NaN,NaN
24,5,20,13,0,24,5,20,19,0,0.034,NaN,NaN,31.85,50,NaN,NaN,NaN,NaN
24,5,20,14,0,24,5,20,20,0,0.035,NaN,NaN,32.83,46,NaN,NaN,NaN,NaN
24,5,20,15,0,24,5,20,21,0,0.033,NaN,NaN,31.85,48,NaN,NaN,NaN,NaN
24,5,20,16,0,24,5,20,22,0,0.029,NaN,NaN,30.14,56,NaN,NaN,NaN,NaN
24,5,20,17,0,24,5,20,23,0,0.031,NaN,NaN,29.44,56,NaN,NaN,NaN,NaN
24,5,20,18,0,25,5,20,0,0,0.031,NaN,NaN,29.85,52,NaN,NaN,NaN,NaN
24,5,20,19,0,25,5,20,1,0,0.035,NaN,NaN,27.55,56,NaN,NaN,NaN,NaN
24,5,20,20,0,25,5,20,2,0,0.036,NaN,NaN,24.54,66,NaN,NaN,NaN,NaN
24,5,20,21,0,25,5,20,3,0,0.033,NaN,NaN,24.14,66,NaN,NaN,NaN,NaN
24,5,20,22,0,25,5,20,4,0,0.035,NaN,NaN,23.94,63,NaN,NaN,NaN,NaN
24,5,20,23,0,25,5,20,5,0,0.036,NaN,NaN,25.52,54,NaN,NaN,NaN,NaN
25,5,20,0,0,25,5,20,6,0,0.034,NaN,NaN,24.12,62,NaN,NaN,NaN,NaN
25,5,20,1,0,25,5,20,7,0,0.031,NaN,NaN,23.11,69,NaN,NaN,NaN,NaN
25,5,20,2,0,25,5,20,8,0,0.025,NaN,NaN,22.31,76,NaN,NaN,NaN,NaN
25,5,20,3,0,25,5,20,9,0,0.024,NaN,NaN,22.32,79,NaN,NaN,NaN,NaN
25,5,20,4,0,25,5,20,10,0,0.026,NaN,NaN,22.06,80,NaN,NaN,NaN,NaN
25,5,20,5,0,25,5,20,11,0,0.025,NaN,NaN,22.55,79,NaN,NaN,NaN,NaN
25,5,20,6,0,25,5,20,12,0,0.022,NaN,NaN,22.47,82,NaN,NaN,NaN,NaN
25,5,20,7,0,25,5,20,13,0,0.017,NaN,NaN,22.26,86,NaN,NaN,NaN,NaN
25,5,20,8,0,25,5,20,14,0,0.02,NaN,NaN,22.9,83,NaN,NaN,NaN,NaN
25,5,20,9,0,25,5,20,15,0,0.023,NaN,NaN,23.91,77,NaN,NaN,NaN,NaN
25,5,20,10,0,25,5,20,16,0,0.025,NaN,NaN,25.05,74,NaN,NaN,NaN,NaN
25,5,20,11,0,25,5,20,17,0,0.029,NaN,NaN,26.77,67,NaN,NaN,NaN,NaN
25,5,20,12,0,25,5,20,18,0,0.031,NaN,NaN,27.55,63,NaN,NaN,NaN,NaN
25,5,20,13,0,25,5,20,19,0,0.031,NaN,NaN,28.52,61,NaN,NaN,NaN,NaN
25,5,20,14,0,25,5,20,20,0,0.031,NaN,NaN,29.35,60,NaN,NaN,NaN,NaN
25,5,20,15,0,25,5,20,21,0,0.03,NaN,NaN,30.69,56,NaN,NaN,NaN,NaN
25,5,20,16,0,25,5,20,22,0,0.031,NaN,NaN,32,52,NaN,NaN,NaN,NaN
25,5,20,17,0,25,5,20,23,0,0.031,NaN,NaN,32.87,48,NaN,NaN,NaN,NaN
25,5,20,18,0,26,5,20,0,0,0.031,NaN,NaN,32.79,46,NaN,NaN,NaN,NaN
25,5,20,19,0,26,5,20,1,0,0.03,NaN,NaN,32.11,48,NaN,NaN,NaN,NaN
25,5,20,20,0,26,5,20,2,0,0.028,NaN,NaN,27.9,61,NaN,NaN,NaN,NaN
25,5,20,21,0,26,5,20,3,0,0.026,NaN,NaN,25.44,71,NaN,NaN,NaN,NaN
25,5,20,22,0,26,5,20,4,0,0.026,NaN,NaN,25.33,73,NaN,NaN,NaN,NaN
25,5,20,23,0,26,5,20,5,0,0.031,NaN,NaN,25.17,64,NaN,NaN,NaN,NaN
26,5,20,0,0,26,5,20,6,0,0.031,NaN,NaN,24.73,67,NaN,NaN,NaN,NaN
26,5,20,1,0,26,5,20,7,0,0.029,NaN,NaN,24.19,70,NaN,NaN,NaN,NaN
26,5,20,2,0,26,5,20,8,0,0.024,NaN,NaN,23.63,72,NaN,NaN,NaN,NaN
26,5,20,3,0,26,5,20,9,0,0.025,NaN,NaN,22.67,70,NaN,NaN,NaN,NaN
26,5,20,4,0,26,5,20,10,0,0.026,NaN,NaN,22.87,72,NaN,NaN,NaN,NaN
26,5,20,5,0,26,5,20,11,0,0.025,NaN,NaN,23.15,77,NaN,NaN,NaN,NaN
26,5,20,6,0,26,5,20,12,0,0.028,NaN,NaN,22.99,76,NaN,NaN,NaN,NaN
26,5,20,7,0,26,5,20,13,0,0.03,NaN,NaN,22.3,78,NaN,NaN,NaN,NaN
26,5,20,8,0,26,5,20,14,0,0.029,NaN,NaN,22,82,NaN,NaN,NaN,NaN
26,5,20,9,0,26,5,20,15,0,0.033,NaN,NaN,22.31,79,NaN,NaN,NaN,NaN
26,5,20,10,0,26,5,20,16,0,0.031,NaN,NaN,22.55,79,NaN,NaN,NaN,NaN
26,5,20,11,0,26,5,20,17,0,0.025,NaN,NaN,22.16,84,NaN,NaN,NaN,NaN
26,5,20,12,0,26,5,20,18,0,0.03,NaN,NaN,22.78,83,NaN,NaN,NaN,NaN
26,5,20,13,0,26,5,20,19,0,0.029,NaN,NaN,23.13,79,NaN,NaN,NaN,NaN
26,5,20,14,0,26,5,20,20,0,0.033,NaN,NaN,24.08,74,NaN,NaN,NaN,NaN
26,5,20,15,0,26,5,20,21,0,0.032,NaN,NaN,25.06,71,NaN,NaN,NaN,NaN
26,5,20,16,0,26,5,20,22,0,0.035,NaN,NaN,26.62,65,NaN,NaN,NaN,NaN
26,5,20,17,0,26,5,20,23,0,0.035,NaN,NaN,26.3,66,NaN,NaN,NaN,NaN
26,5,20,18,0,27,5,20,0,0,0.034,NaN,NaN,26.39,65,NaN,NaN,NaN,NaN
26,5,20,19,0,27,5,20,1,0,0.03,NaN,NaN,25.97,65,NaN,NaN,NaN,NaN
26,5,20,20,0,27,5,20,2,0,0.03,NaN,NaN,25.39,67,NaN,NaN,NaN,NaN
26,5,20,21,0,27,5,20,3,0,0.027,NaN,NaN,25.01,70,NaN,NaN,NaN,NaN
26,5,20,22,0,27,5,20,4,0,0.025,NaN,NaN,24.63,73,NaN,NaN,NaN,NaN
26,5,20,23,0,27,5,20,5,0,0.023,NaN,NaN,24.22,75,NaN,NaN,NaN,NaN
27,5,20,0,0,27,5,20,6,0,0.021,NaN,NaN,23.74,77,NaN,NaN,NaN,NaN
27,5,20,1,0,27,5,20,7,0,0.016,NaN,NaN,22.86,81,NaN,NaN,NaN,NaN
27,5,20,2,0,27,5,20,8,0,0.012,NaN,NaN,22.35,83,NaN,NaN,NaN,NaN
27,5,20,3,0,27,5,20,9,0,0.007,NaN,NaN,21.88,83,NaN,NaN,NaN,NaN
27,5,20,4,0,27,5,20,10,0,0.008,NaN,NaN,21.58,82,NaN,NaN,NaN,NaN
27,5,20,5,0,27,5,20,11,0,0.013,NaN,NaN,21.08,84,NaN,NaN,NaN,NaN
27,5,20,6,0,27,5,20,12,0,0.011,NaN,NaN,21.01,86,NaN,NaN,NaN,NaN
27,5,20,7,0,27,5,20,13,0,0.015,NaN,NaN,21.81,84,NaN,NaN,NaN,NaN
27,5,20,8,0,27,5,20,14,0,0.02,NaN,NaN,23.87,75,NaN,NaN,NaN,NaN
27,5,20,9,0,27,5,20,15,0,0.024,NaN,NaN,24.89,72,NaN,NaN,NaN,NaN
27,5,20,10,0,27,5,20,16,0,0.028,NaN,NaN,26.44,66,NaN,NaN,NaN,NaN
27,5,20,11,0,27,5,20,17,0,0.03,NaN,NaN,27.67,61,NaN,NaN,NaN,NaN
27,5,20,12,0,27,5,20,18,0,0.03,NaN,NaN,28.71,58,NaN,NaN,NaN,NaN
27,5,20,13,0,27,5,20,19,0,0.031,NaN,NaN,30.06,52,NaN,NaN,NaN,NaN
27,5,20,14,0,27,5,20,21,0,0.032,NaN,NaN,30.82,49,NaN,NaN,NaN,NaN
27,5,20,15,0,27,5,20,22,0,0.031,NaN,NaN,31.11,48,NaN,NaN,NaN,NaN
27,5,20,16,0,27,5,20,23,0,0.031,NaN,NaN,31.58,46,NaN,NaN,NaN,NaN
27,5,20,17,0,28,5,20,0,0,0.031,NaN,NaN,31.74,45,NaN,NaN,NaN,NaN
27,5,20,18,0,28,5,20,1,0,0.03,NaN,NaN,31.25,46,NaN,NaN,NaN,NaN
27,5,20,19,0,28,5,20,2,0,0.029,NaN,NaN,30.32,49,NaN,NaN,NaN,NaN
27,5,20,21,0,28,5,20,3,0,0.021,NaN,NaN,27.92,61,NaN,NaN,NaN,NaN
27,5,20,22,0,28,5,20,4,0,0.023,NaN,NaN,26.89,65,NaN,NaN,NaN,NaN
27,5,20,23,0,28,5,20,5,0,0.023,NaN,NaN,25.83,69,NaN,NaN,NaN,NaN
28,5,20,0,0,28,5,20,6,0,0.023,NaN,NaN,25.25,72,NaN,NaN,NaN,NaN
28,5,20,1,0,28,5,20,7,0,0.019,NaN,NaN,24.7,73,NaN,NaN,NaN,NaN
28,5,20,2,0,28,5,20,8,0,0.019,NaN,NaN,23.75,76,NaN,NaN,NaN,NaN
28,5,20,3,0,28,5,20,9,0,0.019,NaN,NaN,23.34,78,NaN,NaN,NaN,NaN
28,5,20,4,0,28,5,20,10,0,0.021,NaN,NaN,23.31,79,NaN,NaN,NaN,NaN
28,5,20,5,0,28,5,20,11,0,0.023,NaN,NaN,24.37,77,NaN,NaN,NaN,NaN
28,5,20,6,0,28,5,20,12,0,0.022,NaN,NaN,24.08,78,NaN,NaN,NaN,NaN
28,5,20,7,0,28,5,20,13,0,0.015,NaN,NaN,22.98,87,NaN,NaN,NaN,NaN
28,5,20,8,0,28,5,20,14,0,0.018,NaN,NaN,23.33,86,NaN,NaN,NaN,NaN
28,5,20,9,0,28,5,20,15,0,0.021,NaN,NaN,24.44,83,NaN,NaN,NaN,NaN
28,5,20,10,0,28,5,20,16,0,0.022,NaN,NaN,25.82,77,NaN,NaN,NaN,NaN
28,5,20,11,0,28,5,20,17,0,0.023,NaN,NaN,25.96,76,NaN,NaN,NaN,NaN
28,5,20,12,0,28,5,20,18,0,0.025,NaN,NaN,27.65,69,NaN,NaN,NaN,NaN
28,5,20,13,0,28,5,20,19,0,0.029,NaN,NaN,29.05,61,NaN,NaN,NaN,NaN
28,5,20,14,0,28,5,20,20,0,0.032,NaN,NaN,30.67,50,NaN,NaN,NaN,NaN
28,5,20,15,0,28,5,20,21,0,0.035,NaN,NaN,33.14,37,NaN,NaN,NaN,NaN
28,5,20,16,0,28,5,20,22,0,0.034,NaN,NaN,34.14,33,NaN,NaN,NaN,NaN
28,5,20,17,0,28,5,20,23,0,0.031,NaN,NaN,33.85,30,NaN,NaN,NaN,NaN
28,5,20,18,0,29,5,20,0,0,0.031,NaN,NaN,33.92,29,NaN,NaN,NaN,NaN
28,5,20,19,0,29,5,20,1,0,0.028,NaN,NaN,32.72,35,NaN,NaN,NaN,NaN
28,5,20,20,0,29,5,20,2,0,0.023,NaN,NaN,29.82,50,NaN,NaN,NaN,NaN
28,5,20,21,0,29,5,20,3,0,0.018,NaN,NaN,28.86,56,NaN,NaN,NaN,NaN
28,5,20,22,0,29,5,20,4,0,0.014,NaN,NaN,28.09,60,NaN,NaN,NaN,NaN
28,5,20,23,0,29,5,20,5,0,0.01,NaN,NaN,27.44,62,NaN,NaN,NaN,NaN
29,5,20,0,0,29,5,20,6,0,0.023,NaN,NaN,25.61,63,NaN,NaN,NaN,NaN
29,5,20,1,0,29,5,20,7,0,0.032,NaN,NaN,20.38,81,NaN,NaN,NaN,NaN
29,5,20,2,0,29,5,20,8,0,0.029,NaN,NaN,20.34,81,NaN,NaN,NaN,NaN
29,5,20,3,0,29,5,20,9,0,0.025,NaN,NaN,19.87,87,NaN,NaN,NaN,NaN
29,5,20,4,0,29,5,20,10,0,0.022,NaN,NaN,19.79,86,NaN,NaN,NaN,NaN
29,5,20,5,0,29,5,20,11,0,0.019,NaN,NaN,20.02,83,NaN,NaN,NaN,NaN
29,5,20,6,0,29,5,20,12,0,0.013,NaN,NaN,20.11,80,NaN,NaN,NaN,NaN
29,5,20,7,0,29,5,20,13,0,0.012,NaN,NaN,20.69,80,NaN,NaN,NaN,NaN
29,5,20,8,0,29,5,20,14,0,0.017,NaN,NaN,22.39,74,NaN,NaN,NaN,NaN
29,5,20,9,0,29,5,20,15,0,0.02,NaN,NaN,23.81,68,NaN,NaN,NaN,NaN
29,5,20,10,0,29,5,20,16,0,0.03,NaN,NaN,26.65,53,NaN,NaN,NaN,NaN
29,5,20,11,0,29,5,20,17,0,0.03,NaN,NaN,26.51,58,NaN,NaN,NaN,NaN
29,5,20,12,0,29,5,20,18,0,0.034,NaN,NaN,27.53,52,NaN,NaN,NaN,NaN
29,5,20,13,0,29,5,20,19,0,0.034,NaN,NaN,27.44,49,NaN,NaN,NaN,NaN
29,5,20,14,0,29,5,20,20,0,0.035,NaN,NaN,26.75,47,NaN,NaN,NaN,NaN
29,5,20,15,0,29,5,20,21,0,0.035,NaN,NaN,26.56,53,NaN,NaN,NaN,NaN
29,5,20,16,0,29,5,20,22,0,0.036,NaN,NaN,28.17,46,NaN,NaN,NaN,NaN
29,5,20,17,0,29,5,20,23,0,0.036,NaN,NaN,28.6,43,NaN,NaN,NaN,NaN
29,5,20,18,0,30,5,20,0,0,0.035,NaN,NaN,28.5,41,NaN,NaN,NaN,NaN
29,5,20,19,0,30,5,20,1,0,0.034,NaN,NaN,27.41,45,NaN,NaN,NaN,NaN
29,5,20,20,0,30,5,20,2,0,0.03,NaN,NaN,25.89,53,NaN,NaN,NaN,NaN
29,5,20,21,0,30,5,20,3,0,0.028,NaN,NaN,24.79,60,NaN,NaN,NaN,NaN
29,5,20,22,0,30,5,20,4,0,0.026,NaN,NaN,24.16,64,NaN,NaN,NaN,NaN
29,5,20,23,0,30,5,20,5,0,0.023,NaN,NaN,23.52,69,NaN,NaN,NaN,NaN
30,5,20,0,0,30,5,20,6,0,0.025,NaN,NaN,23.03,69,NaN,NaN,NaN,NaN
30,5,20,1,0,30,5,20,7,0,0.022,NaN,NaN,22.92,69,NaN,NaN,NaN,NaN
30,5,20,2,0,30,5,20,8,0,0.013,NaN,NaN,22.29,73,NaN,NaN,NaN,NaN
30,5,20,3,0,30,5,20,9,0,0.013,NaN,NaN,21.77,74,NaN,NaN,NaN,NaN
30,5,20,4,0,30,5,20,10,0,0.015,NaN,NaN,21.5,75,NaN,NaN,NaN,NaN
30,5,20,5,0,30,5,20,11,0,0.013,NaN,NaN,21.3,79,NaN,NaN,NaN,NaN
30,5,20,6,0,30,5,20,12,0,0.009,NaN,NaN,21.33,80,NaN,NaN,NaN,NaN
30,5,20,7,0,30,5,20,13,0,0.011,NaN,NaN,21.81,78,NaN,NaN,NaN,NaN
30,5,20,8,0,30,5,20,14,0,0.013,NaN,NaN,22.23,76,NaN,NaN,NaN,NaN
30,5,20,9,0,30,5,20,15,0,0.02,NaN,NaN,23.9,68,NaN,NaN,NaN,NaN
30,5,20,10,0,30,5,20,16,0,0.03,NaN,NaN,24.72,64,NaN,NaN,NaN,NaN
30,5,20,11,0,30,5,20,17,0,0.03,NaN,NaN,23.45,70,NaN,NaN,NaN,NaN
30,5,20,12,0,30,5,20,18,0,0.029,NaN,NaN,24.15,67,NaN,NaN,NaN,NaN
30,5,20,13,0,30,5,20,19,0,0.037,NaN,NaN,26.42,56,NaN,NaN,NaN,NaN
30,5,20,14,0,30,5,20,20,0,0.039,NaN,NaN,27.52,50,NaN,NaN,NaN,NaN
30,5,20,15,0,30,5,20,21,0,0.034,NaN,NaN,25.08,61,NaN,NaN,NaN,NaN
30,5,20,16,0,30,5,20,22,0,0.032,NaN,NaN,25.38,63,NaN,NaN,NaN,NaN
30,5,20,17,0,30,5,20,23,0,0.033,NaN,NaN,26.19,58,NaN,NaN,NaN,NaN
30,5,20,18,0,31,5,20,0,0,0.03,NaN,NaN,25.41,61,NaN,NaN,NaN,NaN
30,5,20,19,0,31,5,20,1,0,0.031,NaN,NaN,25.47,58,NaN,NaN,NaN,NaN
30,5,20,20,0,31,5,20,2,0,0.023,NaN,NaN,25.11,58,NaN,NaN,NaN,NaN
30,5,20,21,0,31,5,20,3,0,0.018,NaN,NaN,24.82,60,NaN,NaN,NaN,NaN
30,5,20,22,0,31,5,20,4,0,0.02,NaN,NaN,24.82,60,NaN,NaN,NaN,NaN
30,5,20,23,0,31,5,20,5,0,0.026,NaN,NaN,22.85,76,NaN,NaN,NaN,NaN
31,5,20,0,0,31,5,20,6,0,0.026,NaN,NaN,21.62,83,NaN,NaN,NaN,NaN
31,5,20,1,0,31,5,20,7,0,0.027,NaN,NaN,21.25,84,NaN,NaN,NaN,NaN
31,5,20,2,0,31,5,20,8,0,0.025,NaN,NaN,21.08,84,NaN,NaN,NaN,NaN
31,5,20,3,0,31,5,20,9,0,0.022,NaN,NaN,21,84,NaN,NaN,NaN,NaN
31,5,20,4,0,31,5,20,10,0,0.016,NaN,NaN,20.11,87,NaN,NaN,NaN,NaN
31,5,20,5,0,31,5,20,11,0,0.016,NaN,NaN,19.96,89,NaN,NaN,NaN,NaN
31,5,20,6,0,31,5,20,12,0,0.017,NaN,NaN,20.23,88,NaN,NaN,NaN,NaN
31,5,20,7,0,31,5,20,13,0,0.015,NaN,NaN,20.38,88,NaN,NaN,NaN,NaN
31,5,20,8,0,31,5,20,14,0,0.018,NaN,NaN,21.04,85,NaN,NaN,NaN,NaN
31,5,20,9,0,31,5,20,15,0,0.024,NaN,NaN,23.55,74,NaN,NaN,NaN,NaN
31,5,20,10,0,31,5,20,16,0,0.033,NaN,NaN,26.08,62,NaN,NaN,NaN,NaN
31,5,20,11,0,31,5,20,17,0,0.038,NaN,NaN,28.11,52,NaN,NaN,NaN,NaN
31,5,20,12,0,31,5,20,18,0,0.039,NaN,NaN,28.68,49,NaN,NaN,NaN,NaN
31,5,20,13,0,31,5,20,19,0,0.038,NaN,NaN,30.37,42,NaN,NaN,NaN,NaN
31,5,20,14,0,31,5,20,20,0,0.036,NaN,NaN,30.31,42,NaN,NaN,NaN,NaN
31,5,20,15,0,31,5,20,21,0,0.036,NaN,NaN,30.16,42,NaN,NaN,NaN,NaN
31,5,20,16,0,31,5,20,22,0,0.036,NaN,NaN,29.85,43,NaN,NaN,NaN,NaN
31,5,20,17,0,31,5,20,23,0,0.035,NaN,NaN,30.06,41,NaN,NaN,NaN,NaN
31,5,20,18,0,1,6,20,0,0,0.031,NaN,NaN,28.27,52,NaN,NaN,NaN,NaN
31,5,20,19,0,1,6,20,1,0,0.027,NaN,NaN,24.94,70,NaN,NaN,NaN,NaN
31,5,20,20,0,1,6,20,2,0,0.023,NaN,NaN,22.35,88,NaN,NaN,NaN,NaN
31,5,20,21,0,1,6,20,3,0,0.023,NaN,NaN,21.6,90,NaN,NaN,NaN,NaN
31,5,20,22,0,1,6,20,4,0,0.024,NaN,NaN,20.53,92,NaN,NaN,NaN,NaN
31,5,20,23,0,1,6,20,5,0,0.026,NaN,NaN,20.28,92,NaN,NaN,NaN,NaN
1,6,20,0,0,1,6,20,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,20,1,0,1,6,20,7,0,0.021,NaN,NaN,20.73,91,NaN,NaN,NaN,NaN
1,6,20,2,0,1,6,20,8,0,0.02,NaN,NaN,20.65,89,NaN,NaN,NaN,NaN
1,6,20,3,0,1,6,20,9,0,0.019,NaN,NaN,21.18,87,NaN,NaN,NaN,NaN
1,6,20,4,0,1,6,20,10,0,0.014,NaN,NaN,21.1,89,NaN,NaN,NaN,NaN
1,6,20,5,0,1,6,20,11,0,0.01,NaN,NaN,20.82,90,NaN,NaN,NaN,NaN
1,6,20,6,0,1,6,20,12,0,0.012,NaN,NaN,20.55,90,NaN,NaN,NaN,NaN
1,6,20,7,0,1,6,20,13,0,0.012,NaN,NaN,20.94,89,NaN,NaN,NaN,NaN
1,6,20,8,0,1,6,20,14,0,0.017,NaN,NaN,22.6,83,NaN,NaN,NaN,NaN
1,6,20,9,0,1,6,20,15,0,0.022,NaN,NaN,24.67,73,NaN,NaN,NaN,NaN
1,6,20,10,0,1,6,20,16,0,0.023,NaN,NaN,25.83,68,NaN,NaN,NaN,NaN
1,6,20,11,0,1,6,20,17,0,0.025,NaN,NaN,26.54,63,NaN,NaN,NaN,NaN
1,6,20,12,0,1,6,20,18,0,0.025,NaN,NaN,26.77,64,NaN,NaN,NaN,NaN
1,6,20,13,0,1,6,20,19,0,0.028,NaN,NaN,27.91,60,NaN,NaN,NaN,NaN
1,6,20,14,0,1,6,20,20,0,0.025,NaN,NaN,27.66,60,NaN,NaN,NaN,NaN
1,6,20,15,0,1,6,20,21,0,0.026,NaN,NaN,28.75,57,NaN,NaN,NaN,NaN
1,6,20,16,0,1,6,20,22,0,0.024,NaN,NaN,28.98,55,NaN,NaN,NaN,NaN
1,6,20,17,0,1,6,20,23,0,0.025,NaN,NaN,29.13,54,NaN,NaN,NaN,NaN
1,6,20,18,0,2,6,20,0,0,0.024,NaN,NaN,29.28,53,NaN,NaN,NaN,NaN
1,6,20,19,0,2,6,20,1,0,0.022,NaN,NaN,27.26,64,NaN,NaN,NaN,NaN
1,6,20,20,0,2,6,20,2,0,0.021,NaN,NaN,23.44,80,NaN,NaN,NaN,NaN
1,6,20,21,0,2,6,20,3,0,0.015,NaN,NaN,23.22,87,NaN,NaN,NaN,NaN
1,6,20,22,0,2,6,20,4,0,0.016,NaN,NaN,22.93,87,NaN,NaN,NaN,NaN
1,6,20,23,0,2,6,20,5,0,0.021,NaN,NaN,22.02,87,NaN,NaN,NaN,NaN
2,6,20,0,0,2,6,20,6,0,0.02,NaN,NaN,22.05,87,NaN,NaN,NaN,NaN
2,6,20,1,0,2,6,20,7,0,0.017,NaN,NaN,21.97,87,NaN,NaN,NaN,NaN
2,6,20,2,0,2,6,20,8,0,0.016,NaN,NaN,21.63,90,NaN,NaN,NaN,NaN
2,6,20,3,0,2,6,20,9,0,0.015,NaN,NaN,21.46,90,NaN,NaN,NaN,NaN
2,6,20,4,0,2,6,20,10,0,0.013,NaN,NaN,21.23,90,NaN,NaN,NaN,NaN
2,6,20,5,0,2,6,20,11,0,0.009,NaN,NaN,21.13,90,NaN,NaN,NaN,NaN
2,6,20,6,0,2,6,20,12,0,0.013,NaN,NaN,21.36,90,NaN,NaN,NaN,NaN
2,6,20,7,0,2,6,20,13,0,0.013,NaN,NaN,21.75,87,NaN,NaN,NaN,NaN
2,6,20,8,0,2,6,20,14,0,0.013,NaN,NaN,22.16,85,NaN,NaN,NaN,NaN
2,6,20,9,0,2,6,20,15,0,0.017,NaN,NaN,23.4,81,NaN,NaN,NaN,NaN
2,6,20,10,0,2,6,20,16,0,0.018,NaN,NaN,24.54,75,NaN,NaN,NaN,NaN
2,6,20,11,0,2,6,20,17,0,0.021,NaN,NaN,25.77,68,NaN,NaN,NaN,NaN
2,6,20,12,0,2,6,20,18,0,0.021,NaN,NaN,26.59,64,NaN,NaN,NaN,NaN
2,6,20,13,0,2,6,20,19,0,0.021,NaN,NaN,27.81,59,NaN,NaN,NaN,NaN
2,6,20,14,0,2,6,20,20,0,0.022,NaN,NaN,28.82,54,NaN,NaN,NaN,NaN
2,6,20,15,0,2,6,20,21,0,0.022,NaN,NaN,29.6,52,NaN,NaN,NaN,NaN
2,6,20,16,0,2,6,20,22,0,0.022,NaN,NaN,30.29,48,NaN,NaN,NaN,NaN
2,6,20,17,0,2,6,20,23,0,0.021,NaN,NaN,30.11,49,NaN,NaN,NaN,NaN
2,6,20,18,0,3,6,20,0,0,0.02,NaN,NaN,30.06,51,NaN,NaN,NaN,NaN
2,6,20,19,0,3,6,20,1,0,0.02,NaN,NaN,29.36,56,NaN,NaN,NaN,NaN
2,6,20,20,0,3,6,20,2,0,0.017,NaN,NaN,27.56,66,NaN,NaN,NaN,NaN
2,6,20,21,0,3,6,20,3,0,0.015,NaN,NaN,26.26,73,NaN,NaN,NaN,NaN
2,6,20,22,0,3,6,20,4,0,0.014,NaN,NaN,25.51,77,NaN,NaN,NaN,NaN
2,6,20,23,0,3,6,20,5,0,0.014,NaN,NaN,25.11,78,NaN,NaN,NaN,NaN
3,6,20,0,0,3,6,20,6,0,0.014,NaN,NaN,24.65,80,NaN,NaN,NaN,NaN
3,6,20,1,0,3,6,20,7,0,0.013,NaN,NaN,24.1,82,NaN,NaN,NaN,NaN
3,6,20,2,0,3,6,20,8,0,0.012,NaN,NaN,23.58,84,NaN,NaN,NaN,NaN
3,6,20,3,0,3,6,20,9,0,0.01,NaN,NaN,22.73,87,NaN,NaN,NaN,NaN
3,6,20,4,0,3,6,20,10,0,0.009,NaN,NaN,22.26,89,NaN,NaN,NaN,NaN
3,6,20,5,0,3,6,20,11,0,0.009,NaN,NaN,22.09,89,NaN,NaN,NaN,NaN
3,6,20,6,0,3,6,20,12,0,0.009,NaN,NaN,22.13,89,NaN,NaN,NaN,NaN
